term,tf,df,idf
gentamicin-binding,1,1,10.00066817315943
fascial,1,1,10.00066817315943
availabilities,1,1,10.00066817315943
38-52,1,1,10.00066817315943
cmin,1,1,10.00066817315943
t75,1,1,10.00066817315943
auc72-96,1,1,10.00066817315943
ptf,1,1,10.00066817315943
aucf,1,1,10.00066817315943
auc84-96,1,1,10.00066817315943
auc72-84,1,1,10.00066817315943
587,1,1,10.00066817315943
976,1,1,10.00066817315943
intrapatient,1,1,10.00066817315943
obfuscates,1,1,10.00066817315943
time-corrected,1,1,10.00066817315943
stephens,1,1,10.00066817315943
shoewear,1,1,10.00066817315943
qualifications,1,1,10.00066817315943
repeat-associated,1,1,10.00066817315943
dobutamine-inducible,1,1,10.00066817315943
echocardiographically,1,1,10.00066817315943
0049,1,1,10.00066817315943
0012,1,1,10.00066817315943
anti-pneumocystis,1,1,10.00066817315943
ycb,1,1,10.00066817315943
ycb-propionitrile,1,1,10.00066817315943
bioconversion,1,1,10.00066817315943
pseudopeptide,1,1,10.00066817315943
cholecystokinin-b,1,1,10.00066817315943
boc-trp,1,1,10.00066817315943
nme,1,1,10.00066817315943
nle-asp,1,1,10.00066817315943
phe-nh2,1,1,10.00066817315943
goudreau,1,1,10.00066817315943
155-169,1,1,10.00066817315943
cck4,1,1,10.00066817315943
selectivities,1,1,10.00066817315943
pcck8,1,1,10.00066817315943
alpha-me,1,1,10.00066817315943
nonanoyl,1,1,10.00066817315943
asp-phe,1,1,10.00066817315943
gright,1,1,10.00066817315943
valineright,1,1,10.00066817315943
tright,1,1,10.00066817315943
two-centre,1,1,10.00066817315943
violators,1,1,10.00066817315943
72-92,1,1,10.00066817315943
piggy,1,1,10.00066817315943
tirofiban,1,1,10.00066817315943
dmp728,1,1,10.00066817315943
reopro,1,1,10.00066817315943
030-0,1,1,10.00066817315943
0092,1,1,10.00066817315943
psychopath,1,1,10.00066817315943
megan's,1,1,10.00066817315943
adjudication,1,1,10.00066817315943
criminals,1,1,10.00066817315943
1949-1999,1,1,10.00066817315943
schindler,1,1,10.00066817315943
kanzaki,1,1,10.00066817315943
acetylgalactosaminidase,1,1,10.00066817315943
cs5cs6,1,1,10.00066817315943
cs5,1,1,10.00066817315943
e11881c,1,1,10.00066817315943
rag-deficient,1,1,10.00066817315943
lambda1,1,1,10.00066817315943
igg2b,1,1,10.00066817315943
voicing,1,1,10.00066817315943
diane,1,1,10.00066817315943
rehm,1,1,10.00066817315943
cerulenin,1,1,10.00066817315943
bandage,1,1,10.00066817315943
close-range,1,1,10.00066817315943
unjacketed,1,1,10.00066817315943
bullets,1,1,10.00066817315943
radiopaque,1,1,10.00066817315943
microcytotoxicity,1,1,10.00066817315943
virus-immortalized,1,1,10.00066817315943
nucleocapsid-specific,1,1,10.00066817315943
25-day,1,1,10.00066817315943
sonographer,1,1,10.00066817315943
coryza,1,1,10.00066817315943
dubliniensis,1,1,10.00066817315943
candidemia,1,1,10.00066817315943
brewster,1,1,10.00066817315943
liquid-condensed,1,1,10.00066817315943
liquid-expanded,1,1,10.00066817315943
20-37,1,1,10.00066817315943
pressure-dependent,1,1,10.00066817315943
miscibility,1,1,10.00066817315943
miscible,1,1,10.00066817315943
amp-sensitive,1,1,10.00066817315943
pomatia,1,1,10.00066817315943
ionophoresis,1,1,10.00066817315943
seven-channel,1,1,10.00066817315943
g-activated,1,1,10.00066817315943
camp-responses,1,1,10.00066817315943
camp-sensitive,1,1,10.00066817315943
breathed,1,1,10.00066817315943
61-93,1,1,10.00066817315943
0-26,1,1,10.00066817315943
27-40,1,1,10.00066817315943
7-sterol,1,1,10.00066817315943
7-dehydrocholesterol,1,1,10.00066817315943
enamine,1,1,10.00066817315943
acetylusnic,1,1,10.00066817315943
maua,1,1,10.00066817315943
9-di,1,1,10.00066817315943
o-acetylusnic,1,1,10.00066817315943
bipyridine,1,1,10.00066817315943
square-pyramidal,1,1,10.00066817315943
mono-deprotonated,1,1,10.00066817315943
biomonitors,1,1,10.00066817315943
xenon-133,1,1,10.00066817315943
ga-67,1,1,10.00066817315943
nontransported,1,1,10.00066817315943
actin-disrupting,1,1,10.00066817315943
iip,1,1,10.00066817315943
neutrophil-derived,1,1,10.00066817315943
collagenolytic,1,1,10.00066817315943
cdk-inhibitor,1,1,10.00066817315943
three-amino,1,1,10.00066817315943
wt2,1,1,10.00066817315943
testifies,1,1,10.00066817315943
orb-web,1,1,10.00066817315943
araneidae,1,1,10.00066817315943
orb-webs,1,1,10.00066817315943
walckenaer,1,1,10.00066817315943
araneids,1,1,10.00066817315943
granulocyte-colony,1,1,10.00066817315943
tnf-dependent,1,1,10.00066817315943
monocyte-macrophage,1,1,10.00066817315943
tnf-resistant,1,1,10.00066817315943
1227,1,1,10.00066817315943
condiments,1,1,10.00066817315943
nitrosation,1,1,10.00066817315943
chromatography-thermal,1,1,10.00066817315943
50-1200,1,1,10.00066817315943
telfairia,1,1,10.00066817315943
ugwu,1,1,10.00066817315943
noguchi,1,1,10.00066817315943
helminth,1,1,10.00066817315943
japan's,1,1,10.00066817315943
99tcm-sestamibi,1,1,10.00066817315943
mibg-avid,1,1,10.00066817315943
131i-mibi,1,1,10.00066817315943
knee-replacement,1,1,10.00066817315943
mehg-induced,1,1,10.00066817315943
discretely,1,1,10.00066817315943
referable,1,1,10.00066817315943
leiomyoblastoma,1,1,10.00066817315943
chondromata,1,1,10.00066817315943
i-123,1,1,10.00066817315943
endotoxin-endothelium,1,1,10.00066817315943
low-perfusion,1,1,10.00066817315943
vasocostrictors,1,1,10.00066817315943
nos-2,1,1,10.00066817315943
postulatede,1,1,10.00066817315943
antiarrythmogenic,1,1,10.00066817315943
hares,1,1,10.00066817315943
unsettled,1,1,10.00066817315943
epizootics,1,1,10.00066817315943
enzootic,1,1,10.00066817315943
5alpha-reduced,1,1,10.00066817315943
3alpha,1,1,10.00066817315943
5alpha-thp,1,1,10.00066817315943
3a5p,1,1,10.00066817315943
allopregnanolone,1,1,10.00066817315943
aversive,1,1,10.00066817315943
mollusc,1,1,10.00066817315943
stereoisomer,1,1,10.00066817315943
3beta-hydroxy,1,1,10.00066817315943
3b5p,1,1,10.00066817315943
10-10,1,1,10.00066817315943
mse-dependent,1,1,10.00066817315943
nonmuscle,1,1,10.00066817315943
nonregulated,1,1,10.00066817315943
sclerodactyly,1,1,10.00066817315943
scrapie-specific,1,1,10.00066817315943
moprp,1,1,10.00066817315943
moprp-p101l,1,1,10.00066817315943
viroids,1,1,10.00066817315943
4-hydroxyalkenal,1,1,10.00066817315943
dr-matched,1,1,10.00066817315943
class-ii,1,1,10.00066817315943
beneficially,1,1,10.00066817315943
grb2-ns5a,1,1,10.00066817315943
grb2-associated,1,1,10.00066817315943
gab1,1,1,10.00066817315943
treatment-dependent,1,1,10.00066817315943
ns5a-gab1,1,1,10.00066817315943
ns5a-p85,1,1,10.00066817315943
ppr,1,1,10.00066817315943
fiv-ppr,1,1,10.00066817315943
specific-pathogen,1,1,10.00066817315943
nst-mediated,1,1,10.00066817315943
aspartate-like,1,1,10.00066817315943
glutamate-like,1,1,10.00066817315943
deglutition,1,1,10.00066817315943
tralpha,1,1,10.00066817315943
acetate-containing,1,1,10.00066817315943
bioincompatibility,1,1,10.00066817315943
duo-flux,1,1,10.00066817315943
g10-3n,1,1,10.00066817315943
cuprammonium,1,1,10.00066817315943
hollow-fibre,1,1,10.00066817315943
oxide-hsa,1,1,10.00066817315943
prescription-related,1,1,10.00066817315943
dialyser-related,1,1,10.00066817315943
7k-15k,1,1,10.00066817315943
cxc,1,1,10.00066817315943
non-haemopoietic,1,1,10.00066817315943
373-amino,1,1,10.00066817315943
95k,1,1,10.00066817315943
radiolucencies,1,1,10.00066817315943
intracanal,1,1,10.00066817315943
medicament,1,1,10.00066817315943
saccharin-maintained,1,1,10.00066817315943
spouts,1,1,10.00066817315943
palpated,1,1,10.00066817315943
skulls,1,1,10.00066817315943
infracturing,1,1,10.00066817315943
tenography,1,1,10.00066817315943
neuroradiographic,1,1,10.00066817315943
nonhealing,1,1,10.00066817315943
debrided,1,1,10.00066817315943
chloroquine-resistant,1,1,10.00066817315943
natalensis,1,1,10.00066817315943
cq-resistance,1,1,10.00066817315943
immunoglobulin-binding,1,1,10.00066817315943
ig-light,1,1,10.00066817315943
chain-binding,1,1,10.00066817315943
peptostreptococcus,1,1,10.00066817315943
magnus,1,1,10.00066817315943
igg-fe,1,1,10.00066817315943
4-37,1,1,10.00066817315943
preabsorbed,1,1,10.00066817315943
dignified,1,1,10.00066817315943
tamf,1,1,10.00066817315943
rhythmicity,1,1,10.00066817315943
hematogeneous,1,1,10.00066817315943
hrt-associated,1,1,10.00066817315943
estrogen-sensitive,1,1,10.00066817315943
prostaglandin-independent,1,1,10.00066817315943
scr-oligonucleotide,1,1,10.00066817315943
ns1619,1,1,10.00066817315943
9-related,1,1,10.00066817315943
bolz,1,1,10.00066817315943
fisslthaler,1,1,10.00066817315943
pieperhoff,1,1,10.00066817315943
fleming,1,1,10.00066817315943
busse,1,1,10.00066817315943
pohl,1,1,10.00066817315943
somerset,1,1,10.00066817315943
sight-threatening,1,1,10.00066817315943
902,1,1,10.00066817315943
spokes,1,1,10.00066817315943
refracted,1,1,10.00066817315943
pelli-robson,1,1,10.00066817315943
peruvians,1,1,10.00066817315943
bubbles,1,1,10.00066817315943
micropores,1,1,10.00066817315943
sarns,1,1,10.00066817315943
3m,1,1,10.00066817315943
hematologically,1,1,10.00066817315943
unsatisfactorily,1,1,10.00066817315943
dumping,1,1,10.00066817315943
healthcare's,1,1,10.00066817315943
acebak,1,1,10.00066817315943
iclr,1,1,10.00066817315943
fadr-dependent,1,1,10.00066817315943
1-66,1,1,10.00066817315943
lexa1-87,1,1,10.00066817315943
fadr102-239,1,1,10.00066817315943
sula-lacz,1,1,10.00066817315943
homo-dimer,1,1,10.00066817315943
substance-abusing,1,1,10.00066817315943
quasi-experimental,1,1,10.00066817315943
brazelton,1,1,10.00066817315943
diffusion-perfusion,1,1,10.00066817315943
mm-2,1,1,10.00066817315943
loculus,1,1,10.00066817315943
y-axis,1,1,10.00066817315943
disinfectant-impregnated,1,1,10.00066817315943
wipes,1,1,10.00066817315943
epinephrine-containing,1,1,10.00066817315943
0170,1,1,10.00066817315943
foregoing,1,1,10.00066817315943
faithfulness,1,1,10.00066817315943
scaffold-attachment,1,1,10.00066817315943
reassembled,1,1,10.00066817315943
rabl,1,1,10.00066817315943
antwerp,1,1,10.00066817315943
maggots,1,1,10.00066817315943
biosurgery,1,1,10.00066817315943
inaa,1,1,10.00066817315943
bohemia,1,1,10.00066817315943
fluorimetry,1,1,10.00066817315943
coanalyses,1,1,10.00066817315943
lyphocheck,1,1,10.00066817315943
2670,1,1,10.00066817315943
seronorm,1,1,10.00066817315943
45-55,1,1,10.00066817315943
dentist-assessed,1,1,10.00066817315943
physician-diagnosed,1,1,10.00066817315943
immunohematology,1,1,10.00066817315943
pretransfusion,1,1,10.00066817315943
miiii,1,1,10.00066817315943
c24,1,1,10.00066817315943
stimulated-growth,1,1,10.00066817315943
acei,1,1,10.00066817315943
delapril,1,1,10.00066817315943
macroalbuminuria,1,1,10.00066817315943
normoalbuminuric,1,1,10.00066817315943
incision-related,1,1,10.00066817315943
pregonadal,1,1,10.00066817315943
segration,1,1,10.00066817315943
praziquantel-induced,1,1,10.00066817315943
insufflator,1,1,10.00066817315943
rhinorrea,1,1,10.00066817315943
active-treated,1,1,10.00066817315943
antagonist-responsive,1,1,10.00066817315943
glp65,1,1,10.00066817315943
ichthyocentric,1,1,10.00066817315943
sorts,1,1,10.00066817315943
one-tailed,1,1,10.00066817315943
froze,1,1,10.00066817315943
defecated,1,1,10.00066817315943
shock-paired,1,1,10.00066817315943
carboxyterminus,1,1,10.00066817315943
kit-positive,1,1,10.00066817315943
tie-positive,1,1,10.00066817315943
culture-initiating,1,1,10.00066817315943
ltc-ic,1,1,10.00066817315943
billions,1,1,10.00066817315943
systems-based,1,1,10.00066817315943
market-driven,1,1,10.00066817315943
columba,1,1,10.00066817315943
livia,1,1,10.00066817315943
bearings,1,1,10.00066817315943
homeward,1,1,10.00066817315943
orienting,1,1,10.00066817315943
state-dependent,1,1,10.00066817315943
relaxation-response,1,1,10.00066817315943
well-controlled,1,1,10.00066817315943
sumatriptan,1,1,10.00066817315943
mono-component,1,1,10.00066817315943
non-substitutional,1,1,10.00066817315943
antidiabetics,1,1,10.00066817315943
postrenal,1,1,10.00066817315943
shunt-to,1,1,10.00066817315943
17-ohcs,1,1,10.00066817315943
interstellar,1,1,10.00066817315943
ion-molecule,1,1,10.00066817315943
whiff,1,1,10.00066817315943
hake,1,1,10.00066817315943
subphase,1,1,10.00066817315943
bimolecular,1,1,10.00066817315943
seaweed,1,1,10.00066817315943
chloromethylene,1,1,10.00066817315943
dichloro-6,1,1,10.00066817315943
methyloctadien-1,1,1,10.00066817315943
9-dibromo,1,1,10.00066817315943
tetrachloro-6,1,1,10.00066817315943
methyloctatriene,1,1,10.00066817315943
tasmania,1,1,10.00066817315943
ffmbeta1,1,1,10.00066817315943
pabeta2,1,1,10.00066817315943
beta0,1,1,10.00066817315943
beta4,1,1,10.00066817315943
55-86,1,1,10.00066817315943
fatigue-limited,1,1,10.00066817315943
linearised,1,1,10.00066817315943
ffm0,1,1,10.00066817315943
pa0,1,1,10.00066817315943
015age,1,1,10.00066817315943
hormone-replacement,1,1,10.00066817315943
oestrogen-replacement,1,1,10.00066817315943
progestogens,1,1,10.00066817315943
haemostasis,1,1,10.00066817315943
triplicated,1,1,10.00066817315943
hybrisation,1,1,10.00066817315943
disimilar,1,1,10.00066817315943
cyclosporin-a,1,1,10.00066817315943
deenergized,1,1,10.00066817315943
uncoupler,1,1,10.00066817315943
secondary-ion,1,1,10.00066817315943
aso-reactive,1,1,10.00066817315943
phaso-reactive,1,1,10.00066817315943
gpib-ix,1,1,10.00066817315943
subendothelium,1,1,10.00066817315943
gpibbeta,1,1,10.00066817315943
gpix,1,1,10.00066817315943
bernard-soulier,1,1,10.00066817315943
gpibalpha-deficient,1,1,10.00066817315943
well-organized,1,1,10.00066817315943
proplatelet,1,1,10.00066817315943
persons-organization,1,1,10.00066817315943
applicant-organization,1,1,10.00066817315943
applicant,1,1,10.00066817315943
swedish-born,1,1,10.00066817315943
4407,1,1,10.00066817315943
51-3,1,1,10.00066817315943
19-2,1,1,10.00066817315943
18-2,1,1,10.00066817315943
rented,1,1,10.00066817315943
flats,1,1,10.00066817315943
biotransformations,1,1,10.00066817315943
rhodococcus,1,1,10.00066817315943
rhodochrous,1,1,10.00066817315943
ll100-21,1,1,10.00066817315943
hydratase,1,1,10.00066817315943
biocatalytic,1,1,10.00066817315943
ruined,1,1,10.00066817315943
resurgent,1,1,10.00066817315943
wyeth-ayerst,1,1,10.00066817315943
equilin,1,1,10.00066817315943
alpha-dihydroequilin,1,1,10.00066817315943
ldl-levels,1,1,10.00066817315943
thymine-uraciluria,1,1,10.00066817315943
maeii,1,1,10.00066817315943
lipid-mediated,1,1,10.00066817315943
propylacrylic,1,1,10.00066817315943
pcmvbeta,1,1,10.00066817315943
neutron-irradiated,1,1,10.00066817315943
coumadin,1,1,10.00066817315943
immunospot,1,1,10.00066817315943
enumerates,1,1,10.00066817315943
spot-forming,1,1,10.00066817315943
hiva-derived,1,1,10.00066817315943
hiv-uninfected,1,1,10.00066817315943
endemia,1,1,10.00066817315943
goitrogens,1,1,10.00066817315943
tumored,1,1,10.00066817315943
cystoscopic,1,1,10.00066817315943
vesiculo-papular,1,1,10.00066817315943
ramsay-hunt,1,1,10.00066817315943
antideath,1,1,10.00066817315943
alpha-fodrin,1,1,10.00066817315943
anti-tyrosine,1,1,10.00066817315943
neuro-protective,1,1,10.00066817315943
osteosyntheses,1,1,10.00066817315943
leaguers,1,1,10.00066817315943
arousals,1,1,10.00066817315943
myeloleukaemic,1,1,10.00066817315943
graffi,1,1,10.00066817315943
lympholeukaemic,1,1,10.00066817315943
cysternae,1,1,10.00066817315943
pial-glial,1,1,10.00066817315943
limitans,1,1,10.00066817315943
neopallium,1,1,10.00066817315943
baltic-german,1,1,10.00066817315943
andrology,1,1,10.00066817315943
self-stimulating,1,1,10.00066817315943
lever-pressing,1,1,10.00066817315943
naxcor,1,1,10.00066817315943
digene,1,1,10.00066817315943
branched-dna,1,1,10.00066817315943
chiron,1,1,10.00066817315943
dideoxy-5,1,1,10.00066817315943
fluoro-3,1,1,10.00066817315943
villaire,1,1,10.00066817315943
adapted-milk,1,1,10.00066817315943
plasma-lipoprotein,1,1,10.00066817315943
term-infants,1,1,10.00066817315943
1-methylnaphthalene,1,1,10.00066817315943
1-naphthoic,1,1,10.00066817315943
hydroxynaphthoic,1,1,10.00066817315943
1-naphtoic,1,1,10.00066817315943
2-l,1,1,10.00066817315943
strangers,1,1,10.00066817315943
kwa-zulu,1,1,10.00066817315943
vocabularies,1,1,10.00066817315943
haemophilum,1,1,10.00066817315943
proclivity,1,1,10.00066817315943
triazoles,1,1,10.00066817315943
coccidioidosis,1,1,10.00066817315943
osteoarticular,1,1,10.00066817315943
prudence,1,1,10.00066817315943
1652,1,1,10.00066817315943
oxycyanide,1,1,10.00066817315943
1937,1,1,10.00066817315943
disciplinary,1,1,10.00066817315943
duties,1,1,10.00066817315943
punitive,1,1,10.00066817315943
effecton,1,1,10.00066817315943
intra-family,1,1,10.00066817315943
2-14,1,1,10.00066817315943
ex-smokers,1,1,10.00066817315943
30-65,1,1,10.00066817315943
pre-bronchodilator,1,1,10.00066817315943
asp-trna,1,1,10.00066817315943
aspartyl-trna,1,1,10.00066817315943
12832-12837,1,1,10.00066817315943
gatb,1,1,10.00066817315943
gatc,1,1,10.00066817315943
trna-dependent,1,1,10.00066817315943
dual-specific,1,1,10.00066817315943
adts,1,1,10.00066817315943
glossopharyngeal,1,1,10.00066817315943
solitarius,1,1,10.00066817315943
antipolysaccharide,1,1,10.00066817315943
grommets,1,1,10.00066817315943
11-16,1,1,10.00066817315943
valent,1,1,10.00066817315943
herald,1,1,10.00066817315943
hypusine,1,1,10.00066817315943
gamma-labelled,1,1,10.00066817315943
75se-homocholic,1,1,10.00066817315943
factor-1beta,1,1,10.00066817315943
gc-boxes,1,1,10.00066817315943
epitrochlearis,1,1,10.00066817315943
60-based,1,1,10.00066817315943
sporozoites,1,1,10.00066817315943
krad,1,1,10.00066817315943
0-krad,1,1,10.00066817315943
15-krad,1,1,10.00066817315943
20-krad,1,1,10.00066817315943
proteocephalidea,1,1,10.00066817315943
monticelliidae,1,1,10.00066817315943
paulicea,1,1,10.00066817315943
luetkeni,1,1,10.00066817315943
siluriformes,1,1,10.00066817315943
chambrier,1,1,10.00066817315943
vaucher,1,1,10.00066817315943
posteromedially,1,1,10.00066817315943
suckers,1,1,10.00066817315943
sac-like,1,1,10.00066817315943
excrescences,1,1,10.00066817315943
digitate,1,1,10.00066817315943
lappets,1,1,10.00066817315943
1315,1,1,10.00066817315943
566,1,1,10.00066817315943
4639,1,1,10.00066817315943
joint-to,1,1,10.00066817315943
fontaine,1,1,10.00066817315943
coldness,1,1,10.00066817315943
fibronectin-like,1,1,10.00066817315943
fn-like,1,1,10.00066817315943
mechanically-non,1,1,10.00066817315943
b2-induced,1,1,10.00066817315943
a2-prostaglandin,1,1,10.00066817315943
mimetic,1,1,10.00066817315943
pgh2-receptor,1,1,10.00066817315943
nonconsecutive,1,1,10.00066817315943
shunt-related,1,1,10.00066817315943
post-pab,1,1,10.00066817315943
renale,1,1,10.00066817315943
hyperreninaemia,1,1,10.00066817315943
hypocalciuric,1,1,10.00066817315943
gitelman's,1,1,10.00066817315943
humanised,1,1,10.00066817315943
hla-restricted,1,1,10.00066817315943
non-tumourous,1,1,10.00066817315943
c-methionine,1,1,10.00066817315943
tumourous,1,1,10.00066817315943
dehydrogenation,1,1,10.00066817315943
oxaloacetic,1,1,10.00066817315943
embryopathy,1,1,10.00066817315943
700-1,1,1,10.00066817315943
6p23-p24,1,1,10.00066817315943
homog,1,1,10.00066817315943
d6s259,1,1,10.00066817315943
syndrome-affected,1,1,10.00066817315943
17-23,1,1,10.00066817315943
notched,1,1,10.00066817315943
mushroom-shaped,1,1,10.00066817315943
richtlinien,1,1,10.00066817315943
bundesarztekammer,1,1,10.00066817315943
rilibak,1,1,10.00066817315943
outlay,1,1,10.00066817315943
lsigrl-nh,1,1,10.00066817315943
sfllr-nh,1,1,10.00066817315943
fsllr-nh,1,1,10.00066817315943
subeffective,1,1,10.00066817315943
apamin-sensitive,1,1,10.00066817315943
arginine-histidine,1,1,10.00066817315943
genebridge,1,1,10.00066817315943
wi-9353,1,1,10.00066817315943
